id,Moeda,Preço,1h,24h,7d,30d,Volume 24h,Capitalização de Mercado,FDV,Cap/FDV
,Quark Protocol Staked KUJI  QCKUJI,"$0,06976",0.0%,14.6%,54.4%,73.8%,"$0,0002169",-,-,
,Gameology  GMY,$0.072590,-,-,-,-,"$0,0001554",-,"$1.287,86",
,The Kartel Project  KART,$0.051507,0.0%,0.7%,7.8%,53.6%,"$0,0001487",-,"$150,70",
,SWTCoin  SWAT,$0.061357,-,-,-,-,"$0,00008145",-,"$271,50",
,Few Wrapped Wrapped Ether  FWWETH,$0.062549,0.0%,2.1%,-,-,"$0,00007841",-,"$0,01010",
,Few Wrapped USDB  FWUSDB,$0.091000,0.0%,0.9%,-,-,"$0,00007146",-,"$0,001521",
,Multisys  MYUS,"$0,0002970",-,-,-,-,"$0,00006118",-,-,
,MetaRim  RIM,$0.055920,-,-,-,-,"$0,00005458",-,"$5.919,82",
,Mooner  MNR,"$0,001609",-,-,-,-,"$0,00004828",-,$160.940,
,QuipuSwap Governance  QUIPU,"$0,01711",-,0.4%,10.0%,36.2%,"$0,00002348",-,-,
,Plankton  PLNK,$0.051245,-,-,-,-,"$0,00001009",-,"$123,30",
,JPGoldCoin  JPGC,"$0,0009939",-,-,-,-,$0.059939,-,$745.445,
,Few Wrapped Blast  FWBLAST,$0.0123259,0.0%,1.7%,-,-,$0.056941,-,"$0,0002156",
,Super Athletes Token  SAT,"$0,0006120",-,-,-,-,$0.056120,-,"$30.597,97",
,Page  PAGE,"$0,0009052",-,-,-,-,$0.055856,-,"$9.052,08",
,Atheneum  AEM,"$0,00008335",-,-,-,-,$0.054918,-,"$8.335,06",
,HashBit [OLD]  HBIT,$0.062101,-,0.0%,425.0%,320.2%,$0.052290,-,"$10.503,23",
,Monk  MONK,"$0,0001909",0.0%,2.2%,5.6%,2012.4%,$0.051909,-,$146.081,
,Ultramoc  UMC,"$0,001170",-,-,-,-,$0.051170,-,"$23.404,02",
,Dreamverse  DV,$0.056002,-,-,-,-,$0.066989,-,"$12.603,44",
,Bitxor  BXR,"$0,00003868",-,-,-,-,$0.063868,-,"$30.944,51",
,PepElon  PELO,$0.092751,-,-,-,-,$0.089352,-,"$27.505,00",
,Few Wrapped Wrapped BTC  FWWBTC,$106.500,0.0%,1.9%,-,-,$0.086310,-,"$0,0002191",
,Few Wrapped Juice  FWJUICE,$0.0133991,-,-,-,-,$0.085614,-,$0.052611,
,Few Wrapped Duo ETH  FWDETH,$0.089025,-,-,-,-,$0.084521,-,"$0,00003091",
,EncrypGen  DNA,"$0,007726",0.0%,0.7%,108.0%,2.0%,$0.091332,-,$548.052,
,Safe Nebula  SNB,$0.0117379,0.0%,0.0%,0.3%,2.5%,$0.0102671,-,"$664,07",
,Aave AMM UniSNXWETH  AAMMUNISNXWETH,"$219,79",0.7%,2.0%,5.8%,38.7%,"$0,00",-,"$58.402,28",
,Aave AMM USDC  AAMMUSDC,"$0,9951",0.6%,0.3%,0.2%,0.1%,"$0,00",-,"$32.673,67",
,Aave AMM UniDAIWETH  AAMMUNIDAIWETH,"$208,10",0.5%,1.7%,0.9%,26.5%,"$0,00",-,"$76,54",
,Aave AMM UniWBTCWETH  AAMMUNIWBTCWETH,$4.281.622.798,0.8%,2.7%,0.7%,39.4%,"$0,00",-,"$807,40",
,Aave AMM UniAAVEWETH  AAMMUNIAAVEWETH,"$2.510,89",0.8%,0.9%,4.4%,67.3%,"$0,00",-,"$337,74",
,Aave Polygon AAVE  AMAAVE,"$255,02",0.8%,2.3%,11.9%,77.8%,"$0,00",-,$838.140,
,Aave BAL  ABAL,"$1,17",0.8%,3.3%,0.6%,26.4%,"$0,00",-,"$68.261,80",
,Aave RAI  ARAI,"$3,03",0.7%,0.6%,0.9%,1.6%,"$0,00",-,$227.608,
,Aave UNI  AUNI,"$6,28",0.4%,7.4%,5.8%,17.8%,"$0,00",-,$345.709,
,Aave GUSD  AGUSD,"$1,00",0.2%,0.2%,0.3%,0.3%,"$0,00",-,$490.869,
,Aave CRV  ACRV,"$0,7405",0.4%,5.1%,0.9%,21.6%,"$0,00",-,-,
,Aave AMM UniWBTCUSDC  AAMMUNIWBTCUSDC,$119.283.604.902.919,0.3%,1.1%,1.4%,11.0%,"$0,00",-,"$1.684,53",
,Aave XSUSHI  AXSUSHI,"$1,11",0.9%,5.0%,12.0%,22.2%,"$0,00",-,$386.473,
,Aave AMM UniYFIWETH  AAMMUNIYFIWETH,"$20.818,77",0.9%,3.5%,4.7%,38.3%,"$0,00",-,"$72.051,24",
,Aave AMM WETH  AAMMWETH,"$2.553,25",0.9%,3.0%,2.3%,58.1%,"$0,00",-,$632.283,
,Aave YFI  AYFI,"$5.689,24",0.7%,3.9%,7.7%,19.8%,"$0,00",-,$240.910,
,Aave AMM BptWBTCWETH  AAMMBPTWBTCWETH,$260.637,0.9%,2.7%,0.6%,39.3%,"$0,00",-,"$829,41",
,Aave AMM BptBALWETH  AAMMBPTBALWETH,"$70,90",1.0%,3.4%,0.2%,32.3%,"$0,00",-,"$35,05",
,Aave Polygon WBTC  AMWBTC,$106.650,0.4%,1.7%,2.2%,23.6%,"$0,00",-,$15.277.078,
,Aave Polygon WETH  AMWETH,"$2.550,49",0.3%,3.1%,1.9%,57.9%,"$0,00",-,$14.250.744,
,Sustainable Energy  SET,$0.0158053,-,-,-,-,"$0,00",-,"$0,8053",
,cAAVE  CAAVE,"$5,37",1.0%,2.9%,11.1%,77.3%,"$0,00",-,"$4.053,47",
,cYFI  CYFI,"$115,78",0.1%,3.0%,8.0%,19.0%,"$0,00",-,"$808,18",
,cMKR  CMKR,"$35,59",1.4%,2.0%,6.1%,27.3%,"$0,00",-,"$91.016,81",
,Able Finance  ABLE,$0.0123921,-,-,-,-,"$0,00",-,"$0,0001911",
,Bela Aqua  AQUA,$0.0157333,-,-,-,-,"$0,00",-,"$0,7333",
,ChubbyAkita  CAKITA,$0.0172877,-,-,-,-,"$0,00",-,"$0,2877",
,SafeMeme  SME,$0.081012,-,-,-,-,"$0,00",-,"$1.011,54",
,Helicopter Finance  COPTER,$0.0124822,0.0%,0.0%,0.0%,0.0%,"$0,00",-,"$241,09",
,Dragon's Quick  DQUICK,"$0,06836",-,-,-,-,"$0,00",-,"$454,79",
,ApeSwap  BANANA,$0.071004,0.0%,0.0%,0.0%,0.0%,"$0,00",-,"$3,28",
,Geist FTM  GFTM,"$0,5139",0.6%,2.7%,12.7%,5.7%,"$0,00",-,$67.511.452,
,Geist Dai  GDAI,"$0,9999",0.0%,0.0%,0.0%,0.0%,"$0,00",-,$915.263,
,Geist ETH  GETH,"$2.558,86",0.4%,2.6%,1.6%,57.6%,"$0,00",-,$1.275.350,
,Geist WBTC  GWBTC,$108.035,0.9%,2.9%,3.6%,23.5%,"$0,00",-,$12.623.188,
,Geist fUSDT  GFUSDT,"$1,00",0.0%,0.0%,0.0%,0.0%,"$0,00",-,$7.971.591,
,Geist USDC  GUSDC,"$0,9998",0.0%,0.0%,0.0%,0.0%,"$0,00",-,$1.722.393,
,Unagii Wrapped Bitcoin  UWBTC,$107.258,0.2%,2.2%,3.0%,22.9%,"$0,00",-,"$9,41",
,Unagii ETH  UETH,"$2.822,75",1.0%,3.2%,1.7%,58.0%,"$0,00",-,"$29.678,91",
,Aave LINK  ALINK,"$15,89",0.4%,2.6%,6.4%,19.4%,"$0,00",-,$10.427.165,
,Spartacus  SPA,"$0,03016",0.0%,0.0%,4.6%,4.6%,"$0,00",-,"$43.050,04",
,Aave TUSD  ATUSD,"$0,9994",0.1%,0.4%,0.4%,0.1%,"$0,00",-,$464.277,
,The Citadel  CITADEL,$0.0111104,-,-,-,-,"$0,00",-,$1.104.028,
,HarryPotterObamaSonic10Inu  BITCOIN,$0.081581,-,-,-,-,"$0,00",-,$1.580.682,
,Aave MANA  AMANA,"$0,3234",0.4%,3.0%,11.9%,4.4%,"$0,00",-,"$75.677,17",
,SORA Synthetic USD  XSTUSD,$0.061368,-,0.0%,0.0%,0.0%,"$0,00",-,"$0,2315",
,Aave ZRX  AZRX,"$0,2727",0.7%,2.7%,9.4%,6.1%,"$0,00",-,"$39.505,74",
,Aave SNX  ASNX,"$0,8134",0.8%,0.9%,9.7%,20.8%,"$0,00",-,$264.537,
,Step  STEP,$0.092012,0.0%,0.0%,0.0%,0.0%,"$0,00",-,"$0,2012",
,TopManager  TMT,$0.0189906,0.0%,0.0%,0.0%,0.0%,"$0,00",-,$0.0109906,
,Aave KNC  AKNC,"$0,3712",0.9%,5.1%,8.8%,5.9%,"$0,00",-,"$12.059,72",
,Aave ENJ  AENJ,"$0,08829",0.9%,3.0%,9.2%,20.4%,"$0,00",-,"$14.412,34",
,Boo MirrorWorld  XBOO,"$0,5843",0.3%,0.8%,18.5%,18.9%,"$0,00",-,$457.584,
,ASIX  ASIX,$0.071506,0.0%,0.0%,0.0%,1.1%,"$0,00",-,$150.604,
,Pizza Game  PIZZA,"$0,00001270",-,-,-,-,"$0,00",-,"$1.509,90",
,Aave REN  AREN,"$0,01268",1.0%,3.5%,10.6%,26.4%,"$0,00",-,"$15.448,23",
,Aave MKR  AMKR,"$1.752,70",0.7%,1.7%,6.7%,27.5%,"$0,00",-,$1.096.944,
,cSUSHI  CSUSHI,"$0,01562",0.8%,4.9%,10.9%,19.9%,"$0,00",-,"$442,39",
,Aave BAT  ABAT,"$0,1476",0.8%,2.1%,8.8%,11.9%,"$0,00",-,"$26.382,32",
,Aave BUSD  ABUSD,"$0,9942",0.2%,0.3%,0.2%,0.1%,"$0,00",-,$297.542,
,Aave Interest Bearing STETH  ASTETH,"$2.548,82",0.7%,2.9%,2.0%,57.8%,"$0,00",-,$38.544.832,
,Aave WBTC  AWBTC,$105.790,0.6%,2.2%,2.9%,22.2%,"$0,00",-,$63.579.802,
,Aave LINK v1  ALINK,"$15,91",0.7%,2.8%,6.1%,19.6%,"$0,00",-,$3.904.681,
,Aave ETH v1  AETH,-,-,-,-,-,"$0,00",-,$6.414.885,
,Venus XRP  VXRP,"$0,04852",0.7%,1.6%,8.2%,12.4%,"$0,00",-,$26.249.706,
,Venus BETH  VBETH,"$55,48",0.1%,1.8%,2.8%,52.3%,"$0,00",-,$400.609,
,ONUS  ONUS,"$1,07",0.0%,0.0%,0.0%,0.0%,"$0,00",-,$106.529.531,
,Venus SXP  VSXP,"$0,004047",0.4%,1.5%,11.0%,5.1%,"$0,00",-,"$60.348,10",
,Venus BCH  VBCH,"$8,37",0.9%,4.4%,0.8%,19.5%,"$0,00",-,$2.004.290,
,Venus LINK  VLINK,"$0,3239",1.0%,2.6%,6.7%,18.6%,"$0,00",-,$8.962.535,
,Venus DOT  VDOT,"$0,1070",0.3%,3.5%,6.7%,21.1%,"$0,00",-,$4.301.445,
,Venus DAI  VDAI,"$0,02526",0.0%,0.0%,0.1%,0.4%,"$0,00",-,$3.334.948,
,Venus FIL  VFIL,"$0,05977",1.0%,3.4%,7.0%,8.0%,"$0,00",-,$1.604.971,
,Venus USDT  VUSDT,"$0,02548",0.1%,0.1%,0.2%,0.4%,"$0,00",-,$357.010.187,
,Venus USDC  VUSDC,"$0,02563",0.0%,0.0%,0.0%,0.2%,"$0,00",-,$118.415.871,
,Venus BUSD  VBUSD,"$0,02211",0.4%,0.4%,0.1%,0.3%,"$0,00",-,$991.176,
,Venus ETH  VETH,"$53,20",0.8%,3.1%,1.8%,58.0%,"$0,00",-,$129.533.994,
,Venus LTC  VLTC,"$1,94",0.5%,2.4%,5.2%,19.9%,"$0,00",-,$9.483.191,
,Venus XVS  VXVS,"$0,1294",0.7%,1.9%,11.2%,23.6%,"$0,00",-,$5.501.600,
,Captain Planet  CTP,"$0,00005815",-,-,-,-,"$0,00",-,"$58.147,35",
,Unagii Dai  UDAI,"$1,07",0.0%,0.0%,0.0%,0.0%,"$0,00",-,-,
,Unagii USD Coin  UUSDC,"$1,09",0.0%,0.0%,0.0%,0.1%,"$0,00",-,-,
,Laika  LAIKA,$0.061161,0.0%,0.0%,2.2%,49.2%,"$0,00",-,$116.068,
,Fusotao  TAO,"$0,0002406",0.0%,3.8%,12.4%,27.1%,"$0,00",-,-,
,Unagii Tether USD  UUSDT,"$1,05",0.0%,0.0%,0.0%,0.0%,"$0,00",-,"$2.855,65",
,GigaSwap  GIGA,$0.051247,0.0%,0.0%,0.0%,34.6%,"$0,00",-,$124.745,
,Monsterra MAG  MAG,"$0,00008842",0.0%,0.0%,0.0%,0.0%,"$0,00",-,-,
,Swerve.fi USD  SWUSD,"$1,06",0.0%,0.0%,0.0%,0.1%,"$0,00",-,$305.497,
,Aave ENJ v1  AENJ,"$0,08829",0.4%,3.0%,9.3%,20.4%,"$0,00",-,"$5.331,69",
,Staked Yearn CRV Vault  ST-YCRV,"$1,49",0.4%,4.5%,0.8%,23.3%,"$0,00",-,$34.340.498,
,LP Yearn CRV Vault  LP-YCRV,"$1,20",-,0.0%,0.0%,0.0%,"$0,00",-,-,
,Aave REN v1  AREN,"$0,01270",0.9%,3.4%,10.5%,26.0%,"$0,00",-,"$1.413,71",
,yvDAI  YVDAI,"$1,18",0.0%,0.1%,0.1%,0.3%,"$0,00",-,$15.530.945,
,USDC yVault  YVUSDC,"$1,14",0.0%,0.0%,0.0%,0.3%,"$0,00",-,$8.746.307,
,USDT yVault  YVUSDT,"$1,10",0.0%,0.0%,0.1%,0.2%,"$0,00",-,$5.215.137,
,UNI yVault  YVUNI,"$6,36",1.1%,8.1%,6.9%,15.4%,"$0,00",-,$112.383,
,YFI yVault  YVYFI,"$5.728,08",0.2%,3.0%,7.9%,19.0%,"$0,00",-,$928.892,
,Aave yVault  YVAAVE,"$266,50",1.0%,2.8%,11.1%,77.6%,"$0,00",-,"$50.643,06",
,COMP yVault  YVCOMP,"$48,44",-,-,-,-,"$0,00",-,"$3.009,53",
,LUSD yVault  YVLUSD,"$1,20",0.1%,0.1%,0.3%,0.6%,"$0,00",-,"$26.996,20",
,SUSHI yVault  YVSUSHI,"$0,8395",0.7%,5.0%,11.6%,19.9%,"$0,00",-,"$25.915,98",
,1INCH yVault  YV1INCH,"$0,2451",0.9%,4.2%,4.3%,29.2%,"$0,00",-,"$17.188,70",
,LINK yVault  YVLINK,"$16,28",1.1%,2.5%,6.6%,18.6%,"$0,00",-,$229.039,
,HEGIC yVault  YVHEGIC,"$0,03760",2.8%,2.2%,8.6%,169.8%,"$0,00",-,"$7.239,57",
,sUSD yVault  YVSUSD,"$1,01",0.2%,0.7%,3.5%,24.8%,"$0,00",-,"$2.176,78",
,TUSD yVault  YVTUSD,"$1,06",0.1%,0.1%,0.3%,0.2%,"$0,00",-,"$7.126,09",
,RAI yVault  YVRAI,"$3,07",0.1%,0.4%,1.5%,2.4%,"$0,00",-,"$7.064,54",
,WBTC yVault  YVWBTC,$110.398,0.9%,2.4%,3.2%,23.0%,"$0,00",-,$5.492.577,
,SNX yVault  YVSNX,"$0,9270",0.7%,0.9%,10.2%,20.1%,"$0,00",-,"$84.741,43",
,Old Bitcoin  BC,$0.058998,-,-,-,-,"$0,00",-,"$188,96",
,Curve.fi renBTC/wBTC/sBTC  CRVRENWSBTC,$110.764,0.1%,2.1%,2.9%,22.6%,"$0,00",-,$14.951.977,
,Instadapp ETH v2  IETH V2,"$2.990,99",1.1%,2.7%,1.9%,59.2%,"$0,00",-,$172.346.306,
,LP renBTC Curve  RENBTCCURVE,$110.420,0.4%,2.9%,3.7%,23.5%,"$0,00",-,$8.147.099,
,$LAMBO  LAMBO,$0.0189679,0.0%,0.0%,0.0%,0.0%,"$0,00",-,$0.076679,
,IdleTUSD (Best Yield)  IDLETUSDYIELD,"$1,11",0.0%,0.0%,0.0%,0.0%,"$0,00",-,"$12,38",
,DUSD  DUSD,$0.093226,0.0%,0.0%,0.0%,0.0%,"$0,00",-,$32.332.157,
,Long Bitcoin  LONG,"$0,1019",0.0%,0.0%,0.0%,0.0%,"$0,00",-,$2.138.864,
,OpenEden TBILL  TBILL,"$1,10",0.0%,0.0%,0.1%,0.3%,"$0,00",-,-,
,IdleWBTC (Best Yield)  IDLEWBTCYIELD,$108.524,0.2%,2.3%,3.0%,22.8%,"$0,00",-,"$1.970,59",
,IdleSUSD (Yield)  IDLESUSDYIELD,"$1,21",0.0%,0.0%,0.0%,0.0%,"$0,00",-,"$824,58",
,Plutus RDNT  PLSRDNT,-,-,-,-,-,"$0,00",-,$783.074,
,aUSD SEED (Acala)  ASEED,"$0,2592",-,-,-,-,"$0,00",-,-,
,Nova  NOVA,$0.0109546,0.0%,0.0%,1.3%,58.9%,"$0,00",-,"$95.462,99",
,IdleUSDT (Yield)  IDLEUSDTYIELD,"$1,28",0.0%,0.0%,0.1%,0.3%,"$0,00",-,"$96.225,28",
,XAI  X,$0.0137458,0.0%,0.0%,12.1%,19.8%,"$0,00",-,"$15.662,66",
,Exactly Wrapped stETH  EXAWSTETH,"$3.060,81",1.1%,3.4%,1.2%,59.1%,"$0,00",-,-,
,IdleUSDC (Yield)  IDLEUSDCYIELD,"$1,24",0.0%,0.0%,0.1%,0.3%,"$0,00",-,$319.134,
,IdleUSDT (Risk Adjusted)  IDLEUSDTSAFE,"$1,24",0.0%,0.0%,0.1%,0.2%,"$0,00",-,"$171,92",
,IdleUSDC (Risk Adjusted)  IDLEUSDCSAFE,"$1,18",0.0%,0.0%,0.0%,0.2%,"$0,00",-,"$393,99",
,IdleDAI (Risk Adjusted)  IDLEDAISAFE,"$1,20",0.0%,0.0%,0.1%,0.2%,"$0,00",-,"$59.411,54",
,IdleDAI (Best Yield)  IDLEDAIYIELD,"$1,25",0.0%,0.0%,0.1%,0.2%,"$0,00",-,$221.815,
,LP-sCurve  SCURVE,"$1,07",0.0%,0.0%,0.0%,0.0%,"$0,00",-,$13.767.839,
,Aave WBTC v1  AWBTC,$106.026,0.9%,2.4%,3.1%,22.5%,"$0,00",-,$63.579.802,
,Aave MKR v1  AMKR,"$1.751,89",0.4%,2.0%,6.5%,27.7%,"$0,00",-,$107.570,
,Aave SNX v1  ASNX,"$0,8124",0.9%,0.9%,9.8%,20.8%,"$0,00",-,"$57.807,55",
,Aave BUSD v1  ABUSD,"$0,9942",0.2%,0.3%,0.2%,0.3%,"$0,00",-,$297.883,
,Aave ZRX v1  AZRX,"$0,2727",0.6%,2.9%,9.2%,6.1%,"$0,00",-,"$20.247,73",
,Aave KNC v1  AKNC,"$0,3716",1.0%,5.2%,8.6%,6.0%,"$0,00",-,"$20.379,64",
,Aave BAT v1  ABAT,"$0,1478",0.9%,2.2%,9.3%,11.7%,"$0,00",-,"$50.240,28",
,Aave USDT v1  AUSDT,"$1,00",0.2%,0.3%,0.2%,0.1%,"$0,00",-,$11.629.446,
,Aave TUSD v1  ATUSD,"$0,9943",0.2%,0.3%,0.2%,0.2%,"$0,00",-,-,
,Aave SUSD v1  ASUSD,"$0,9637",0.6%,0.9%,3.4%,26.5%,"$0,00",-,$135.800,
,Aave v1 USDC  AUSDC,"$0,9951",0.5%,0.3%,0.2%,0.4%,"$0,00",-,-,
,BMCHAIN  BMT,"$0,0006326",0.0%,0.0%,0.0%,0.0%,"$0,00",-,"$58.140,88",
,Vectorspace AI X  VAIX,"$0,03904",-,-,-,-,"$0,00",-,$5.855.566,
,High Performance Blockchain  HPB,"$0,0001442",-,-,-,-,"$0,00",-,"$14.421,60",
,Aave MANA v1  AMANA,"$0,3239",0.4%,2.9%,12.0%,4.6%,"$0,00",-,"$26.690,73",
,Sabaka Inu  SABAKA INU,$0.0131189,-,-,-,-,"$0,00",-,"$11,89",
,Baby Floki Inu  BFLOKI,$0.0141778,0.0%,0.0%,0.0%,0.0%,"$0,00",-,"$1,78",
,Aave Balancer Pool Token  ABPT,"$0,3139",0.9%,0.5%,8.1%,73.6%,"$0,00",-,-,
,Staked Aave Balancer Pool Token  STKABPT,"$0,3146",0.7%,0.5%,8.2%,73.3%,"$0,00",-,-,
,LunaDoge  LOGE,$0.0152175,-,-,-,-,"$0,00",-,"$0,2175",
,Aave AMM DAI  AAMMDAI,"$0,9954",0.2%,0.3%,0.2%,0.3%,"$0,00",-,-,
,Aave AMM USDT  AAMMUSDT,"$1,00",0.5%,0.3%,0.3%,0.2%,"$0,00",-,"$19.826,82",
,Aave AMM WBTC  AAMMWBTC,$106.026,0.7%,2.2%,2.9%,22.5%,"$0,00",-,"$33.008,96",
,Aave AMM UniBATWETH  AAMMUNIBATWETH,"$59,11",1.0%,2.7%,5.3%,33.1%,"$0,00",-,"$1.025,83",
,Aave AMM UniCRVWETH  AAMMUNICRVWETH,"$1.039,02",0.9%,4.0%,0.4%,39.3%,"$0,00",-,"$0,04298",
,Aave AMM UniDAIUSDC  AAMMUNIDAIUSDC,$2.257.459,0.1%,0.0%,0.2%,0.2%,"$0,00",-,"$20,63",
,Aave AMM UniUSDCWETH  AAMMUNIUSDCWETH,$264.666.305,0.3%,1.6%,0.6%,27.1%,"$0,00",-,"$72,98",
,Aave AMM UniLINKWETH  AAMMUNILINKWETH,"$759,38",0.6%,2.8%,4.2%,37.5%,"$0,00",-,"$60.848,10",
,Aave AMM UniUNIWETH  AAMMUNIUNIWETH,"$643,69",1.0%,5.3%,3.7%,36.8%,"$0,00",-,"$359,65",
,Aave AMM UniMKRWETH  AAMMUNIMKRWETH,"$6.421,59",1.0%,2.6%,4.1%,42.3%,"$0,00",-,"$994,08",
,Aave AMM UniRENWETH  AAMMUNIRENWETH,"$34,78",0.9%,3.2%,5.5%,45.4%,"$0,00",-,"$208,70",
,MEV Capital wETH  MCWETH,"$2.620,45",0.7%,2.7%,1.9%,58.2%,"$0,00",-,$84.048.470,
,Exactly USD.e Coin  EXAUSDC.E,"$0,9999",0.0%,0.0%,0.0%,0.0%,"$0,00",-,-,
,Exactly Optimism  EXAOP,"$0,7396",0.6%,6.0%,11.6%,2.5%,"$0,00",-,-,
,Backed GOVIES 0-6 months EURO  BC3M,"$140,72",0.1%,0.8%,1.2%,1.4%,"$0,00",-,$10.624.358,
,Backed NIU Technologies  BNIU,"$3,21",0.0%,6.9%,9.6%,10.3%,"$0,00",-,$513.908,
,Backed HIGH € High Yield Corp Bond  BHIGH,"$6,85",0.0%,0.6%,0.9%,0.1%,"$0,00",-,-,
,Backed IBTA $ Treasury Bond 1-3yr  BIBTA,"$5,73",0.0%,0.0%,0.2%,0.1%,"$0,00",-,$4.498.050,
,Dinari META  META.D,"$632,67",0.0%,0.6%,4.4%,24.1%,"$0,00",-,-,
,Dinari AAPL  AAPL.D,"$204,84",0.0%,1.3%,3.6%,6.2%,"$0,00",-,-,
,Dinari SPY  SPY.D,$0.095450,-,-,-,-,"$0,00",-,-,
,Dinari NVDA  NVDA.D,$0.091020,-,-,-,-,"$0,00",-,-,
,Dinari USFR  USFR.D,"$50,21",0.0%,0.0%,0.0%,0.2%,"$0,00",-,-,
,Dinari PYPL  PYPL.D,"$72,18",0.0%,0.0%,7.7%,13.4%,"$0,00",-,-,
,Dinari NFLX  NFLX.D,"$1.184,38",0.0%,0.0%,3.6%,24.1%,"$0,00",-,-,
,Dinari GOOGL  GOOGL.D,"$169,25",0.0%,1.6%,2.3%,6.5%,"$0,00",-,-,
,Dinari MSFT  MSFT.D,"$454,81",0.0%,0.1%,1.5%,25.3%,"$0,00",-,-,
,GROK  GROK,$0.061640,0.0%,0.0%,2.7%,7.1%,"$0,00",-,$164.046,
,Backed ZPR1 $ 1-3 Month T-Bill  BZPR1,"$115,20",0.0%,0.1%,0.1%,0.4%,"$0,00",-,-,
,Aave v3 rETH  ARETH,"$2.899,81",0.6%,3.1%,1.6%,59.6%,"$0,00",-,-,
,Aave v3 MKR  AMKR,"$1.739,29",2.1%,2.0%,5.9%,27.1%,"$0,00",-,-,
,Aave v3 wstETH  AWSTETH,"$3.066,77",0.9%,3.1%,1.8%,58.5%,"$0,00",-,-,
,Aave v3 sDAI  ASDAI,"$1,00",0.0%,0.0%,0.0%,0.0%,"$0,00",-,-,
,Aave v3 LUSD  ALUSD,"$1,00",0.0%,0.0%,0.3%,0.2%,"$0,00",-,-,
,Aave v3 UNI  AUNI,"$6,21",0.1%,7.1%,7.5%,14.5%,"$0,00",-,-,
,Aave v3 cbETH  ACBETH,"$2.831,24",0.8%,3.1%,1.9%,58.9%,"$0,00",-,-,
,Aave v3 LDO  ALDO,"$0,8877",0.9%,5.0%,19.6%,20.2%,"$0,00",-,-,
,Aave v3 BAL  ABAL,"$1,17",0.0%,1.3%,0.4%,25.4%,"$0,00",-,-,
,Aave v3 FRAX  AFRAX,"$0,9999",0.0%,0.0%,0.0%,0.0%,"$0,00",-,-,
,Aave v3 SNX  ASNX,"$0,8082",1.0%,0.6%,10.9%,20.0%,"$0,00",-,-,
,Aave v3 CRV  ACRV,"$0,7434",1.1%,4.0%,0.2%,20.2%,"$0,00",-,-,
,Aave v3 1INCH  A1INCH,"$0,2288",1.2%,4.2%,3.8%,29.2%,"$0,00",-,-,
,Aave v3 STG  ASTG,"$0,1984",0.0%,1.2%,12.3%,2.1%,"$0,00",-,-,
,Aave v3 KNC  AKNC,"$0,3691",0.0%,3.1%,8.2%,4.9%,"$0,00",-,-,
,Aave v3 ENS  AENS,"$22,49",0.0%,4.1%,4.7%,48.2%,"$0,00",-,-,
,Aave v3 RPL  ARPL,"$5,03",0.0%,2.9%,14.3%,18.6%,"$0,00",-,-,
,Aave v3 ARB  AARB,"$0,4015",0.6%,3.9%,7.1%,28.9%,"$0,00",-,$16.756.433,
,Aave v3 EURS  AEURS,"$1,13",0.0%,0.6%,1.1%,1.6%,"$0,00",-,"$50.202,02",
,Aave v3 DPI  ADPI,"$91,77",0.0%,0.7%,1.0%,38.3%,"$0,00",-,-,
,Aave v3 MaticX  AMATICX,"$0,2713",0.4%,2.0%,7.6%,17.5%,"$0,00",-,$6.155.906,
,Dinari AMC  AMC.D,"$2,80",0.0%,0.0%,0.5%,6.0%,"$0,00",-,"$50,40",
,Exactly USD Coin  EXAUSDC,"$0,9999",0.0%,0.0%,0.0%,0.0%,"$0,00",-,$1.623.923,
,Re7 tBTC  RE7TBTC,$108.326,0.6%,3.2%,3.2%,23.4%,"$0,00",-,-,
,Morpho Degen  MDEGEN,"$0,006280",1.6%,8.7%,8.4%,145.2%,"$0,00",-,"$92.236,85",
,Exactly Wrapped Ether  EXAWETH,"$2.558,21",0.6%,3.2%,2.0%,58.4%,"$0,00",-,$2.300.690,
,Steakhouse WBTC Morpho Vault  STEAKWBTC,$107.830,0.5%,2.4%,3.2%,23.1%,"$0,00",-,"$660,43",
,Steakhouse PYUSD Morpho Vault  STEAKPYUSD,"$1,05",0.0%,0.0%,0.0%,0.1%,"$0,00",-,$12.546.644,
,Steakhouse USDT Morpho Vault  STEAKUSDT,"$1,08",0.1%,0.1%,0.1%,0.3%,"$0,00",-,$11.663.134,
,Steakhouse USDM (Base) Morpho Vault  STEAKUSDM,"$1,09",0.3%,0.3%,0.4%,0.5%,"$0,00",-,$519.598,
,Steakhouse EURCV Morpho Vault  STEAKEURCV,"$1,13",1.0%,0.0%,0.5%,2.6%,"$0,00",-,"$1,13",
,Bridged FRAX  FRAX,"$0,9990",-,-,-,-,"$0,00",-,$290.068,
,Multichain Bridged WBNB (Polygon POS)  WBNB,"$42,29",-,-,-,-,"$0,00",-,"$58.701,85",
,Wrapped bMSTR  WBMSTR,"$416,85",0.0%,0.9%,1.1%,31.4%,"$0,00",-,-,
,Wrapped bNVDA  WBNVDA,"$134,43",0.0%,0.9%,3.5%,32.5%,"$0,00",-,-,
,BlackRock USD Institutional Digital Liquidity Fund - I Class  BUIDL-I,"$1,00",0.0%,0.0%,0.0%,0.0%,"$0,00",-,$71.902.116,
,AI Protocol  AI,"$0,1518",-,-,-,-,"$0,00",-,$75.909.192,
